student,currProb,course,session,priorTutorAction,reward,Dim.1,Dim.2,Dim.3,Dim.4,Dim.5,Dim.6,Dim.7,Dim.8,Dim.9,Dim.10,Dim.11,Dim.12,Dim.13,Dim.14,Dim.15,Dim.16,Dim.17,Dim.18,Dim.19,Dim.20,Dim.21,Dim.22,Dim.23,Dim.24,Dim.25,Dim.26,Dim.27,Dim.28,Dim.29,Dim.30,Dim.31,Dim.32,Dim.33,Dim.34,Dim.35,Dim.36,Dim.37,Dim.38,Dim.39,Dim.40,Dim.41,Dim.42,Dim.43,Dim.44,Dim.45,Dim.46,Dim.47,Dim.48,Dim.49,Dim.50
007d-F14,4.-1.3.1,226-002-BARNES-F14,13,PS,0,9.261131,-6.808254,1.617947,1.493291,-0.9409526,0.1313078,1.605372,0.7269174,-1.024367,-2.423626,0.4746598,-4.113236,2.06993,-3.00033,0.5001824,-3.50193,0.01652718,-3.989488,-0.7523342,1.115865,-0.3814842,-1.622652,2.520494,0.2322533,2.102165,-1.695079,0.08168063,-0.6557352,-2.062374,1.558169,-0.5146578,0.7007298,-3.382265,-0.08647225,1.103857,-0.4645791,-0.742477,-1.898877,-0.5533365,-1.418792,-0.02066513,2.348582,-0.9622392,-0.6436233,-0.2960847,0.8767617,-0.908079,0.6879585,-0.3376044,-1.407991
007d-F14,4.-1.3.0,226-002-BARNES-F14,13,PS,0,6.675645,-6.254453,2.050421,0.2265419,1.511274,1.907869,-3.18602,1.974126,0.4046219,-0.5164138,1.785478,-1.031504,-1.130478,-1.860792,0.001909108,-1.873642,0.09726172,-2.50903,-0.9625581,0.3984786,-0.6082169,-2.900492,2.653343,0.1533859,1.201063,-1.345177,0.634365,-1.090881,-2.491568,2.473322,-0.4708197,0.6481389,-3.238938,0.09657619,0.7140077,-0.4424252,-0.6797152,-2.382113,-0.4204121,-1.761947,-0.8062582,2.526387,-1.260044,-0.8090166,-0.2993221,1.098295,-1.005134,-0.08172373,-0.05741085,-2.069301
007d-F14,4.-1.3.1,226-002-BARNES-F14,13,PS,0,13.92365,-6.577378,2.548784,2.521596,-0.866352,1.283552,1.151443,0.6931538,-1.453851,-1.900053,1.292832,-3.937688,2.027518,-2.27309,1.619735,-2.706634,-0.5228152,-3.4004,-0.2273348,0.6683884,0.1069011,-0.9631299,1.597915,0.4301033,0.2355161,-1.066221,-1.402237,-1.410322,-1.861879,1.531275,0.6122696,-0.182988,-0.9564006,0.2878426,2.289121,0.07783297,-2.053103,-3.907381,-0.1532292,-1.242543,-0.6134325,0.8951339,-0.7145147,0.6718633,0.1553952,0.4158682,-1.708877,1.179316,-1.243841,-1.063357
007d-F14,5.-1.1.0,226-002-BARNES-F14,13,PS,0,0.655554,0.7423821,0.6029639,-0.2605908,-4.984565,-0.4722806,-0.7337517,0.6298535,-1.953087,0.7047665,0.9188689,1.913552,-0.1404357,-0.5749065,0.6820767,0.4088433,0.6622721,-1.251553,-0.3608425,0.4191069,-0.9655353,-1.133177,-0.7996312,2.017897,-1.018205,1.185015,-0.2717829,-0.6638531,-1.499246,1.205635,-1.33771,-1.554739,-0.7614751,-0.7326259,-1.157266,1.663945,0.3485457,0.6174764,-0.0167393,-0.001442365,-0.6088692,-0.2760808,-0.7268716,-1.209462,0.5874479,0.4433182,-1.068831,-0.3278949,0.009884522,-1.804032
007d-F14,5.-1.2.0,226-002-BARNES-F14,13,PS,0,1.501119,-1.285762,0.9667733,-0.4387612,-3.764323,-0.1666112,-1.463294,-1.747089,0.9891386,0.1056204,-0.0966051,3.141156,0.2943104,-0.5039374,1.277545,1.274256,0.6077934,-1.70986,-0.2931677,0.5536504,-1.202691,-1.221353,-0.8403364,1.310891,-1.169573,1.341754,-1.738337,-0.5964825,-0.4277512,1.233277,0.05341192,-1.823341,0.3601227,0.4821108,0.990998,1.145866,-1.276606,-1.401069,0.3288137,0.1618252,-0.5290472,-1.843014,-0.5306544,-0.9253564,0.1539608,1.171263,-0.6379845,1.108568,-0.6814809,-0.6272066
007d-F14,5.-1.3.0,226-002-BARNES-F14,13,WE,0,-1.387967,-3.215603,1.603221,0.7598795,0.4605777,-1.715535,-1.425485,-1.107071,-1.146867,2.141552,1.796479,4.282762,2.015317,-2.402345,2.420838,0.8628269,2.305745,2.408335,-1.460723,2.130092,1.249411,-0.1407984,0.1793708,-1.087098,-0.9029517,-1.363782,-1.499288,-0.2119155,1.101497,-0.6473328,0.9451899,0.4687173,-0.4812341,-2.007489,1.624947,-0.009181577,-0.2749762,-1.039557,-0.07597287,0.1693669,-0.4317243,-2.021524,0.1520247,0.9722954,0.7203794,0.1924101,-0.004810203,-1.303585,0.7782876,0.309513
007d-F14,5.-1.4.0,226-002-BARNES-F14,13,PS,0,3.57866,-3.235104,0.2805488,0.4417586,-1.715226,-1.809421,-1.52964,-1.02272,-1.513271,4.416863,0.8633131,2.077103,-0.3774599,-0.8298741,1.026708,1.136682,0.07160153,-1.400901,-1.068548,1.100958,-2.469181,-0.2062491,-2.845619,0.7927454,-0.1939547,-1.507628,-2.596522,0.5745541,1.528397,0.1016459,0.5602648,0.06178576,-0.5782258,-0.4065568,2.589166,-0.1582785,-0.5069784,-1.795928,0.3086692,-0.2772896,0.765404,-1.830426,-0.290894,0.09289776,1.598811,2.244509,-0.6708349,-1.506147,-0.7985112,-0.6673402
007d-F14,5.-1.4.1,226-002-BARNES-F14,13,PS,0,6.727765,-6.084188,0.8744469,2.154923,-2.824582,-4.191719,3.118928,0.7817607,-3.142286,0.8180328,-2.435367,-0.5029649,2.324789,-3.607071,-0.5956162,2.239557,1.269656,-0.8890466,-0.1728843,0.04442375,-3.041375,0.7059441,-2.099484,0.2568421,0.1149724,-1.565758,-3.066097,0.3345511,1.663977,-0.6052542,0.6262284,-0.1932981,-0.400963,-0.9672959,3.588831,-0.0829765,-0.2499587,-0.2473873,0.03011171,-0.1386372,0.6116663,-2.282648,-0.9518759,-0.07537251,1.290346,2.69763,-0.970987,-0.6542867,-2.335671,0.6095488
007d-F14,5.-1.4.0,226-002-BARNES-F14,13,PS,-93.21428571,4.547204,-6.333064,0.3242725,1.321173,-1.121185,-2.318613,-1.386916,2.437726,-0.6190732,4.283192,0.4793927,2.75451,-0.6463941,-2.139903,-0.7674822,4.296826,1.36635,-0.6642346,-0.8155282,-2.042918,-3.464232,1.140838,-1.960174,0.2271457,-0.7234882,0.1260333,-5.187686,0.5277025,2.638931,-1.017537,1.849397,-0.1678379,-2.441278,0.9185337,-0.628743,0.7298748,1.829393,3.151821,-0.2726597,-0.9496608,-0.04918197,1.775211,-2.755631,0.4567072,1.648222,0.3368287,-0.02802608,-0.3147465,-3.149743,-0.2911028
007d-F14,6.-1.1.0,226-002-BARNES-F14,13,PS,0,-1.020161,-1.28038,-2.106718,0.9950731,-5.406389,-1.547684,-1.00112,3.504438,0.0190023,4.043526,-1.038542,1.466416,1.095232,-0.5213662,-0.4132297,-0.7484144,1.296849,-3.195214,0.1756544,-0.7330688,-0.144749,-0.2388334,0.5736171,0.6759415,0.09286494,1.123587,0.3942169,0.07634614,-0.08567972,1.486551,-1.259905,-1.18553,-0.8025341,0.3179023,-0.7061181,2.250995,-0.02820423,0.8291007,-0.3630627,-0.360487,-0.1270852,-0.7972196,-1.000436,-1.555013,-0.8346194,-0.1608566,-0.241794,-0.161622,-1.206863,-0.5036641
007d-F14,6.-1.2.0,226-002-BARNES-F14,13,WE,0,-3.562764,-2.138135,0.886191,2.397223,-0.8047621,-1.567115,-1.5496,-1.601356,0.6683099,2.305574,-0.4522965,2.912083,2.979278,-2.970193,1.934471,1.239179,1.483504,0.8428486,-1.449882,1.329394,2.140634,-0.03616471,1.090853,-1.270542,-0.4410021,-0.9949008,1.474654,0.2179911,0.3819061,0.1570813,1.392118,1.501271,-1.506242,-1.132453,-1.386464,-0.4222473,1.093849,0.0778738,0.2419352,0.03229846,1.141598,0.2560174,0.7464063,-0.6748318,-0.825745,0.2162142,-1.524108,-1.041964,0.8406926,0.7594121
007d-F14,6.-1.3.0,226-002-BARNES-F14,13,PS,0,2.899572,-1.05798,-1.278844,2.035493,-1.78079,-1.925108,-0.8632985,-0.8269296,-0.8637816,3.348081,-1.351753,2.694165,1.992852,-1.983201,-0.7925583,-1.108202,2.103673,-2.113251,-1.314687,-0.5060061,0.03869343,-1.109751,1.212607,0.6573897,0.4593806,-1.056119,0.5504547,0.5233532,0.5535102,1.827325,0.4812717,-0.2356854,-3.164832,0.4935401,0.1555039,0.5874715,0.8569001,0.4158697,-0.2594543,-1.192433,0.2029048,-1.375491,-1.270709,-1.468327,-1.543662,0.6174429,-0.5720432,-0.07930787,-0.4618077,-0.5907457
007d-F14,6.-1.3.1,226-002-BARNES-F14,13,PS,0,3.405278,-6.139612,0.3091804,1.358257,-3.914256,-3.074563,2.715604,-0.8607859,-1.987036,1.512871,-2.515617,-0.6732688,3.526287,-1.202817,0.7175485,-3.945003,0.4063916,-2.562795,-0.5264578,0.7373549,0.5835971,-0.3692915,-0.5254949,0.5396958,0.2228364,-0.991036,0.7921394,0.7632997,1.398203,1.863635,0.837503,0.7763703,-2.642286,0.7022362,-0.1727772,0.1282246,1.107013,-0.1190255,0.2596471,-1.40846,1.312925,-0.6539508,-0.2736061,-0.8817971,-0.8965392,1.501813,-0.7508908,-0.5159633,-0.6758727,-0.3981116
007d-F14,6.-1.4.0,226-002-BARNES-F14,13,PS,0,2.351763,-4.200872,-0.334236,1.133548,-1.211359,-1.6261,-1.45675,0.485863,-0.135445,3.834057,-1.185986,2.362769,0.736708,-0.4048355,-0.6539262,-2.104313,0.67716,-2.206056,-0.9688069,-0.6093082,0.5589207,-0.9396678,-0.5475464,0.4807129,0.4638542,-1.160777,1.475334,1.62296,0.7583959,2.917464,0.7137203,0.4133427,-3.416717,0.7094641,-0.1061318,0.5128805,0.865829,-0.1926476,-0.2560844,-1.729393,1.092697,-0.5659657,-0.2081807,-1.013842,-1.226991,1.402957,-0.660594,-0.4989925,0.144127,-0.5973584
007d-F14,6.-1.4.1,226-002-BARNES-F14,13,PS,0,3.263957,-7.809029,0.7494875,1.916349,-3.236298,-3.655633,2.427694,1.131889,-1.915309,-0.409273,-4.33045,-0.8563498,3.083035,-2.210463,-1.859534,-0.9790667,2.07515,0.06128307,0.1052869,-0.7330433,-0.1145914,-0.8178119,0.4193018,-0.337994,-0.2149659,-0.9871876,0.6752912,1.377195,1.424946,2.295538,0.5312639,-0.6595478,-2.983788,0.350616,0.389657,0.09710141,1.093279,0.7613661,-0.03239589,-1.414991,0.5999497,-0.6468788,-0.928749,-1.347274,-1.198742,1.735603,-1.191307,-0.1924952,-1.206152,-0.06527602
007d-F14,6.-1.3.0,226-002-BARNES-F14,13,PS,0,3.69876,-5.427209,-0.2139747,1.21898,-2.295835,-1.168201,-1.103656,2.280688,0.1518384,3.071522,-1.164644,2.849064,0.6210268,-1.299967,-1.377903,1.572349,2.101326,-1.828808,-0.2243586,-2.788849,0.1030856,0.1156188,1.28942,-0.170735,-1.362599,-0.05598193,0.8589741,-0.2505258,1.965905,1.506695,1.23324,-0.5510438,-1.820671,1.119873,1.217585,1.414347,-0.6900871,-0.2676773,0.04148712,-0.6699168,-0.4047326,-2.906949,-0.8231721,-0.64166,-1.251353,1.975489,-1.66264,0.3246641,-0.4357505,0.6604326
007d-F14,6.-1.4.0,226-002-BARNES-F14,13,PS,0,2.864248,-6.095043,0.03546761,0.6602679,-0.5162139,-0.9369239,-0.8258668,1.975584,-0.1095211,4.312013,-0.6662704,2.301931,-0.7254938,0.2374764,-1.333778,-1.111165,-0.7756242,-0.9755478,-1.563085,-1.13678,1.146627,-2.069944,-0.264655,1.69361,1.678277,-2.700469,0.5153043,1.066545,2.493915,3.816593,3.064142,0.4886168,-1.216349,-0.03555922,1.377002,0.4996963,-0.456955,-1.483741,-0.1305763,-0.8860387,1.587033,-2.254608,0.3791986,0.4041531,-1.075318,2.077607,-0.214373,-0.03860938,-0.1780186,0.4761984
007d-F14,6.-1.4.1,226-002-BARNES-F14,13,PS,0,6.23556,-7.843602,1.521503,2.779901,-2.850382,-3.014288,2.894249,1.806255,-1.807317,0.1359069,-3.57088,-0.9152741,1.788881,-2.467435,-2.017615,-0.7996164,1.976712,-0.2515595,-0.09687484,-1.140834,-0.600342,-1.048752,0.4488706,-0.7106711,-0.09052214,-1.924477,-0.2731797,1.814925,1.802224,2.150635,2.120758,-0.7864371,-2.776509,0.2609798,2.522324,-1.039836,0.3514292,-1.37383,0.3546635,-1.081716,0.533557,-2.55401,-0.7054987,-0.1011035,-1.023441,2.571456,-0.5528935,1.174759,-1.668919,1.556642
007d-F14,6.-1.4.0,226-002-BARNES-F14,13,PS,27.5,5.539233,-6.159122,-0.8427775,2.619664,-0.4444651,-1.215288,-1.708929,3.802786,0.7904047,2.459691,-1.322005,1.898905,-0.4267043,-1.637487,-3.292632,0.9340825,2.496762,-1.05568,-0.158372,-3.012442,-0.5590406,-0.8263858,1.009616,-0.7081928,0.2179345,-1.514095,0.7843957,1.392981,1.937677,1.981711,1.596509,0.1641545,-2.86341,-0.2780725,1.900867,-0.4813963,0.1094307,-0.9593718,0.2145462,-0.9190257,1.170931,-2.798333,-0.1219381,0.3977833,-1.570518,2.339375,-0.5194594,0.6625381,-0.4051659,1.321146
0084-F14,1.0.1.0,226-002-BARNES-F14,1,PS,0,1.725297,5.707184,1.622607,-3.097932,-2.320995,-0.6537372,-0.3202514,2.238371,-1.315423,0.23735,-1.746237,0.1093549,-0.2116714,-1.492566,-0.01221504,0.3130113,-1.136562,-2.411059,0.4050004,-0.5987143,0.8064543,1.584626,-0.0596773,-0.08965513,-0.3983762,-1.132831,0.08328812,1.438301,0.8504481,-0.5927402,-0.002005988,-0.3956826,0.7668256,-0.07327089,0.09259979,-0.2460496,0.4039271,-1.467747,0.5690511,-0.8015208,-0.2196395,0.6146837,0.02017764,-0.4467601,-0.1840674,-0.4694727,0.2500371,-0.5288622,-0.2269325,-1.089059
0084-F14,1.0.2.0,226-002-BARNES-F14,2,PS,0,-0.4662571,0.919218,1.457276,-4.245526,-1.471162,1.502962,-1.014225,0.1161508,0.6733446,0.9400428,-3.505949,0.2309578,0.05462347,-0.9156699,-0.7484008,0.6627231,-0.4209809,-2.451297,0.02397665,0.8472907,1.744072,1.274577,0.3634087,-0.6355526,-0.01252481,0.03797028,-0.3728344,0.7411359,0.8696056,-0.8636129,-0.4977665,-1.094691,0.05134212,-0.02451915,-0.4498938,-0.2812569,0.2026536,-0.7143309,0.343349,0.08590608,-0.4356331,-0.1530804,0.08621193,-0.04803854,-0.01499579,0.06053763,0.4124529,-0.3573076,-0.137095,-0.3475408
0084-F14,1.0.3.0,226-002-BARNES-F14,2,WE,0,-1.588785,0.6719953,1.231616,-1.654823,3.415337,-1.756501,-0.887555,1.208064,-0.4278533,0.04746583,-0.4497455,1.281195,1.659039,-2.011632,0.9062673,0.006260556,-1.361917,-0.2619033,1.020941,-0.1014872,0.6650388,0.5724251,-1.147485,0.09643744,0.05969949,-0.7071461,0.4031066,0.1547124,0.4821201,-0.4221146,-0.7152815,1.2062,0.1545807,-0.3319299,1.666877,0.56735,0.7261051,0.7122475,-0.5962196,-1.083746,-1.352568,-0.503104,-1.162466,0.1325232,1.268345,-0.5548759,0.4805482,-0.2505027,0.2315254,-0.2475367
0084-F14,1.0.4.0,226-002-BARNES-F14,2,PS,-17.76315789,0.4390055,-0.8596016,0.2292534,-4.897734,0.3957013,0.1978012,-1.09936,-0.7319257,-0.4375655,2.045436,0.2031392,-0.2970539,0.1685067,-0.08180966,-0.4199326,-1.705119,-2.229343,0.03353282,0.2134115,0.7114153,0.2413636,0.2346614,-0.4648983,-0.6764086,-0.1726228,-1.6159,0.1363739,0.5410363,0.9502557,-0.4220948,-0.4793999,0.1841644,-0.5624862,0.04330386,1.01416,-0.1085343,0.3382629,-0.01403609,-0.1611826,-0.6125936,-0.6735553,0.1908447,-0.4064942,-0.03877191,0.9548479,0.5243844,-0.184582,-0.7057205,0.0615673,-0.5797806
0084-F14,2.1.1.0,226-002-BARNES-F14,2,WE,0,-5.493253,1.391299,2.447642,2.78686,-0.1237299,-0.2552331,-0.2752906,1.261704,-2.116449,-0.7634141,1.894022,-0.1878777,-0.3824095,-0.257939,-0.7554552,-1.224279,-1.162273,0.2052925,-1.181471,-0.9174314,-0.2938307,0.6300042,0.2669339,0.5151552,-0.5507973,0.1375609,0.31509,-0.9252634,-0.04663489,-1.206968,-0.2538415,0.3210222,0.4445559,0.2904091,0.02348381,0.2615681,0.2628686,0.1482612,0.1269039,-0.2811936,-0.3844953,-0.1873953,-0.1624708,-0.03280313,-0.006895109,0.3835726,0.3952355,0.4777285,0.2450159,0.4859394
0084-F14,2.1.2.0,226-002-BARNES-F14,2,PS,0,-1.864569,1.17074,-1.260266,-1.89077,-1.285212,2.942736,-0.1528581,-1.803741,-0.1514724,-1.051095,-1.9096,-0.1254771,-1.098877,-0.2385315,-0.8694612,-0.163125,0.9523689,-1.665815,-0.8086491,-0.5038125,0.7693201,1.063695,0.2316471,0.567624,0.2905911,0.1980711,0.6040525,-1.259672,0.4637853,-1.743042,0.1937827,0.5969697,0.01254459,0.002245717,-0.06073259,-0.509848,0.5146084,0.1394359,0.2548267,-0.2263443,-0.2520004,-0.3828225,0.09226065,1.053405,0.148399,1.585824,1.136243,0.4928163,0.7260034,-0.3156353
0084-F14,2.1.3.0,226-002-BARNES-F14,2,PS,85.49425033,-1.515328,-0.2876241,-3.334771,-2.788335,1.557396,0.8338439,-0.7858132,-1.78444,-1.601563,-0.7027979,0.207052,0.06357606,0.2676618,-0.05606491,-0.6645206,-1.742572,0.8917107,1.376739,-1.259674,-0.4222686,-0.6036589,0.3841607,0.8325283,-0.3408227,0.08258453,-0.8016163,-0.2305036,-0.448059,1.56008,-1.497039,-0.7689789,-1.122504,0.04686132,0.2226092,0.09125681,0.3478486,0.3520856,0.02808006,0.2041061,-0.6715708,-1.110232,-0.3364703,-0.7322672,0.6030402,0.7938715,1.682247,1.261038,-0.6219543,-0.1480338,-0.5755527
0084-F14,3.1.1.0,226-002-BARNES-F14,2,PS,0,-2.355567,2.398663,-2.948331,-2.800643,-2.252319,1.977612,-1.315301,2.408728,-1.702532,-1.865379,0.7748765,-0.786876,0.3461889,-0.8104198,-0.3446613,-0.04008412,0.09580755,1.464683,0.826409,-0.5105528,0.4366395,0.2561239,-1.067676,0.06523064,0.2088108,-0.4197486,0.8503181,-0.03209612,-1.27266,0.5256508,1.50926,0.9767565,-0.08919557,0.2150854,0.5871072,-0.1043688,-0.1549976,0.615726,-0.3463259,-0.05674279,0.2387608,0.1126253,0.006575301,-0.2536947,-0.4222846,0.5420958,-0.07195716,0.3451261,0.02355792,0.2409158
0084-F14,3.1.2.0,226-002-BARNES-F14,2,WE,0,-4.513757,-0.232758,1.021802,2.563077,0.2377912,1.655591,-1.516574,-1.245608,2.384874,-1.407642,-1.458883,-0.2356308,0.940352,-0.9982862,0.0878114,0.01593626,-0.891999,1.522083,-0.4734982,-1.502633,0.5521131,0.7162747,-1.831495,0.5185911,0.1065373,-0.4993596,0.4609429,0.7667569,-0.8910199,0.3265913,0.8365266,-0.2967372,-0.1994149,0.3389936,1.125354,0.229521,-0.1169303,0.2501693,-0.5762692,-0.6552829,0.3981672,0.6880963,0.1125659,-0.3018586,0.1341913,-0.1787181,0.114373,0.3350207,0.4840738,0.05058945
0084-F14,3.1.3.0,226-002-BARNES-F14,2,PS,-67.53691768,-1.343454,-0.09798438,-4.433943,-1.475667,1.43293,0.6526461,-1.533065,-1.488015,-0.1700133,-1.625812,0.6942441,-1.204426,0.6904768,-0.07771884,-0.5486201,-0.4687852,0.6870718,3.209199,-0.4971905,-0.731933,0.6108772,0.4012869,-0.5303325,-0.5399436,0.726474,-1.044215,-0.2484593,1.342698,-0.413106,0.3578122,0.07381219,-1.790929,-0.1389353,0.8841454,-0.2461314,-0.005572975,-0.6797541,-0.3746703,-0.0735949,-0.551918,0.157384,0.3334944,-0.09709219,-0.6384873,-1.068371,0.5285473,0.4470984,0.002411652,-0.253719,-0.8678832
0084-F14,4.1.1.0,226-002-BARNES-F14,2,PS,0,-3.290535,0.8472502,-3.744146,-1.824623,-3.919937,2.679287,-1.838155,2.61124,0.1929191,-1.436646,1.775231,-2.151143,0.7731872,0.03910751,0.1188901,0.3861724,0.2024886,1.594318,0.81891,0.3815428,0.2300134,-0.2875249,0.9836744,-1.109967,0.2235183,-0.8211239,0.8049334,-0.7476665,-0.5476457,0.08863966,0.9264043,0.9876172,0.000331266,0.3516909,0.07671438,-0.218236,-0.1367979,0.5900561,0.002198616,0.2227435,-0.009022872,-0.2105193,-0.7271964,-0.0619142,0.4877852,0.6256129,0.2691179,-0.8919873,-0.1442843,-0.4279143
0084-F14,4.1.2.0,226-002-BARNES-F14,2,WE,0,-4.704958,0.0636181,0.4564401,2.259273,0.7724447,1.919521,-0.8283506,-0.9665115,2.205013,-1.320442,-1.117219,-0.5537891,1.805315,-0.7679917,1.261812,1.039599,-1.645643,0.0152505,-0.3290392,-0.5839132,-1.38776,-0.3974274,0.2563736,-0.4422682,-0.6546344,-0.2240059,1.119231,-0.1270871,-0.2497569,0.7619025,1.182269,0.760221,-0.1315843,0.6099136,0.3098912,0.3847054,-0.1721397,0.3897558,-0.2522487,0.2969005,0.6721771,0.3058736,0.03878197,-0.04375227,0.8428039,-0.02706541,-0.4426211,-0.290504,0.09916564,0.379451
0084-F14,4.1.3.0,226-002-BARNES-F14,2,PS,88.9129681,-1.097415,1.471229,-6.390482,-1.662699,4.105947,0.1546085,0.7757205,0.02104995,-0.8470004,-1.830726,1.264072,-0.7594537,0.9969331,-0.1990211,1.106343,1.754957,-0.8424739,-0.8374469,-1.140672,0.09752333,-0.04526371,0.7562791,0.6122658,-1.129038,0.2908565,-0.8709599,1.510751,0.6186166,0.5453977,-0.4266184,0.02955129,-0.3367852,-0.5907317,1.047688,-1.648104,0.1672377,-0.6211735,-0.2126457,0.2821323,0.5824982,0.5375804,-0.2651099,0.5204996,-0.03581251,-0.3423835,0.7411226,-0.01308112,0.014648,0.465419,-0.5120988
0084-F14,5.1.1.0,226-002-BARNES-F14,2,WE,0,-5.528666,0.5002467,2.078131,3.430841,-0.6541527,0.07422124,-0.04062703,0.8140946,-1.43254,0.2254734,1.357783,-0.7193341,-0.8112168,0.4671551,-0.4015139,-0.1983143,-0.8606622,0.1910281,-1.697425,1.277623,-0.9740004,0.2535446,0.1166818,-0.463523,-0.9960349,-0.5241809,-0.4633944,0.1999347,0.4227714,-0.7611201,-0.6897697,-0.7958243,-0.176713,0.3804295,-0.2093185,0.7202527,-0.6932461,0.1106255,-0.04278593,0.6238251,-0.06315137,-0.01476503,-0.137688,-0.7538074,0.2254517,-0.2646161,-0.5303392,-0.1044275,0.1942471,0.05940691
0084-F14,5.1.2.0,226-002-BARNES-F14,2,WE,0,-5.374307,-0.5011834,2.622113,4.007037,0.431068,0.2035484,-0.1333329,-2.219915,1.164698,0.7219726,0.515781,-1.434303,-0.7374211,0.09196874,-2.693501,0.3924587,0.1817382,0.3001803,-1.103324,1.0036,0.6095675,0.8156213,-0.6241413,-0.07146092,-0.4362871,0.8705967,-0.8459731,0.7227898,0.4339133,-0.110542,-0.09802884,-0.1406887,0.2120228,-0.2228567,0.4945406,0.2820246,-0.08830407,-0.1735013,0.006864199,-0.2622965,-0.1759421,0.1862487,-0.1041384,-0.1351442,0.5504786,-0.3270143,0.1408312,-0.2852233,0.4984994,-0.8155467
0084-F14,5.1.3.0,226-002-BARNES-F14,2,PS,-56.28417635,-0.7749974,1.331629,-5.396427,0.2061352,2.640123,-0.8745679,0.5974903,-0.2287492,-0.3673679,-0.3728845,0.6802899,-1.386803,-0.2166009,0.01051339,-2.240248,1.800799,0.1245488,0.9120814,-0.4679838,2.37599,-1.144412,-0.5046005,-1.658769,-0.3458381,-1.319402,0.6843925,0.3197602,-0.2325514,-0.3053019,0.6941221,2.347375,1.640129,0.4749744,0.225872,0.09460115,0.2514484,-0.2668442,-0.7671118,0.1746276,-0.05513608,-1.230389,0.05679461,0.3338661,-0.1849844,-0.142486,-1.470892,0.4267565,0.237073,0.9962439,-0.6626399
0084-F14,6.1.1.0,226-002-BARNES-F14,2,PS,0,-2.443765,0.8879275,-3.703296,-0.2646679,-3.342033,1.75967,-0.07902094,2.934713,-0.2662417,0.1437052,-1.960823,-0.1235246,-1.059322,1.966022,-0.3491934,-0.5558909,0.9806918,2.049073,0.4330865,1.691293,0.3210048,-0.4679066,-0.6190461,-0.7728226,-0.6873085,-0.8638357,-0.02760695,0.2127576,-0.5910847,0.2693065,0.8645545,0.008086982,-0.1160997,0.09063113,0.4929517,-0.5640418,0.07265445,-0.2570436,-0.1963956,-0.2297553,-1.281067,-0.01538565,0.2038164,0.2190433,0.1308274,-1.279248,0.3281565,0.7135251,0.2768336,-0.1291738
0084-F14,6.1.2.0,226-002-BARNES-F14,2,WE,0,-4.005865,-1.16334,-0.2412121,1.852745,-0.1873834,1.406435,-1.423093,-1.47595,1.752502,-0.3611441,-2.921145,0.3196575,0.8842019,-0.05983569,0.8967358,-0.2354271,-1.622911,0.7150208,-1.485422,0.2997666,-0.3824918,-0.4144832,0.2242021,-0.2525844,-1.080071,-0.4128018,0.5705228,-0.2152342,-0.3255563,-0.007869218,0.7607726,-0.2342786,-0.3872385,0.8045303,0.1677168,-0.01507918,0.09658134,0.1969532,0.01932964,0.2626615,-0.3143906,-0.171607,-0.262262,-0.3747084,-0.3353522,-0.35612,-0.6761831,0.1953833,-0.8879233,0.5081795
0084-F14,6.1.3.0,226-002-BARNES-F14,2,PS,-37.68277959,1.281128,1.250086,-6.731393,1.077793,2.506906,-1.78532,0.08742201,1.516254,0.1217063,0.7538505,-1.516203,1.473111,1.68812,1.150887,-0.2365124,-1.505965,-1.559038,1.332047,-0.7614555,-0.9115459,0.27146,0.6076088,0.9093069,-0.007994592,-0.3690546,0.9764219,-1.028616,-0.4977625,-1.644918,-0.6946495,0.4618646,-1.046986,0.8591291,-0.9189676,-1.39431,0.5202541,-0.1374761,0.1989421,0.2204055,0.9428727,0.1692082,-0.2486649,1.368596,1.047977,-0.4354994,-0.7337392,-0.2766776,0.2017312,-0.1723258,-0.8350728
0088-F14,1.0.1.0,226-002-BARNES-F14,1,WE,0,-4.19169,4.953148,5.749591,-1.022812,1.121414,-2.120172,2.475087,3.937944,-0.4771257,1.485477,-0.3140429,-1.634426,0.2655618,1.314451,2.469992,0.6718432,0.9809478,0.1156182,-1.482659,-1.828277,0.3947365,-3.024662,-1.9797,-3.729363,3.021742,3.452534,-0.09012308,-0.3496855,1.276877,0.6691286,-1.234519,0.8641366,-0.1905404,-0.3209877,-0.01455682,-0.6368217,-0.7634675,-0.744907,-0.1245736,-0.01378347,-0.6640917,-0.1148491,-0.6281454,0.3325651,-0.6122054,-0.4088536,-0.3916622,0.2839668,-0.06335896,-0.2973733
0088-F14,1.0.2.0,226-002-BARNES-F14,1,WE,0,-4.410431,1.111118,4.370664,-0.2035242,1.360602,-0.6753734,0.6432431,-0.08217384,1.268228,2.3562,-0.9754978,-0.9160759,0.8330719,0.4451006,-0.3317939,0.7105387,0.1343391,-0.7437944,2.06797,0.9232398,0.9439691,-0.8079599,0.7431568,-1.733253,1.223531,1.748909,-1.630479,0.191278,0.8287092,0.3856761,-1.876331,0.2559072,0.3187369,-0.4734809,-0.9726866,-0.6763362,-0.4861376,-0.6329914,0.4567255,0.3473561,-0.3511805,-0.3334873,-0.5363138,0.07781929,-0.6888471,0.4149257,0.1027962,0.2831522,-0.7053265,0.2636907
