"","Dim.1","Dim.2","Dim.3","Dim.4","Dim.5","Dim.6","Dim.7","Dim.8","Dim.9","Dim.10","Dim.11","Dim.12","Dim.13","Dim.14","Dim.15","Dim.16","Dim.17","Dim.18","Dim.19","Dim.20","Dim.21","Dim.22","Dim.23","Dim.24","Dim.25","Dim.26","Dim.27","Dim.28","Dim.29","Dim.30","Dim.31","Dim.32","Dim.33","Dim.34","Dim.35","Dim.36","Dim.37","Dim.38","Dim.39","Dim.40","Dim.41","Dim.42","Dim.43","Dim.44","Dim.45","Dim.46","Dim.47","Dim.48","Dim.49","Dim.50"
"nKCs",0.646466402326073,0.681072195256496,0.226891290359574,-0.0434214943703984,-0.00996388721640305,0.08380043092951,-0.00412208632977793,-0.00435033676817746,-0.0384302835509645,0.0131611429301573,-0.039338299824292,-0.0949741286765358,0.0310528366277224,0.057197026553438,0.0752916279845856,0.104460620557285,0.0285183140315207,0.00553597287446217,0.0369991894473556,0.0099641918825266,-0.0112339407267227,0.0320226604422566,-0.00749129064889554,0.0124939039096137,-0.0129232989432882,0.00390637902997215,-0.0130495733360473,-0.0215636702927826,0.00242325864512139,0.00847852803223199,-0.0138360627436024,-0.0138719890408272,0.0283461512650345,0.0193828856080133,-0.0168919713365306,-0.0248103925928569,-0.00962298929097124,0.0173911315428423,-0.00552456386910447,-0.00407978401777811,0.018161350093863,0.0245727624031534,0.00168283680639671,-0.0108110610400162,0.0166536999667005,-0.0227393671187492,0.00915722523143975,0.0116687093428295,-0.00986684368661811,-0.0297068145999302
"nKCsAsPS",0.783986371011419,0.119311342871556,0.126546549837449,-0.113270055223107,-0.0712408388194252,-0.0878301522993003,0.48627377366202,0.0659078556955232,-0.0688562340220688,0.0741117809447948,-0.0125251052371504,-0.0530503089253697,0.0176353237664982,0.0555327461717619,0.0208247939658518,0.0362518666034958,0.0121195272534622,0.00195722653843737,0.0454729008756624,0.0144325015550701,0.00192864226595759,0.021839635474291,0.0169847748045913,-0.00993714886531653,-0.00357992987745385,-0.000348174788864061,-0.0166304553387272,-0.0215297884114891,0.0301700964557642,0.063028343235703,-0.0348854469363725,-0.00286621962843566,0.0301164638880392,0.00535429281586087,-0.0298116854949592,-0.0298588752538231,-0.0133243569686121,0.0309553645473836,-0.00355303265338521,-0.00129628502593133,0.0400768256331466,0.00510153353775857,-0.00275161546432926,-0.0362135676904054,0.0294281223524147,-0.00198195408422208,0.0374473968647365,0.0305457216024129,-0.0287274473687951,0.0213240115209233
"nKCsSession",0.534700874832249,0.650069617925596,0.182484537074046,-0.0722754003672542,0.0544060489985714,0.15393591087882,0.0307273130007975,-0.00564923791217824,-0.0311381729995048,-0.0691107829725076,-0.1570920859253,-0.146093736507934,0.0351037035183407,-0.29757172376576,-0.0841544067080095,-0.0349931156534756,-0.000371408579812314,-0.0567105196087549,-0.125123291821345,0.055423742558468,0.0859096840339481,-0.0507713093759126,0.00481093900674869,-0.00703361131966426,0.0875061939520812,0.0457650765253085,0.016665381339459,0.0447785157116233,-0.00952077501327445,0.0107960517096616,-0.00288797943815648,0.0328908619297138,0.018573566098035,-0.0053048195160948,0.00729805097551581,-0.0356453033253759,-0.00324542690148102,-0.0337804780787806,0.0265878097243034,0.00606291621258143,-0.0240225088096167,-0.00656189585778443,0.00189944879425853,0.0131919827068937,-0.014812446668975,0.00822648993561857,-0.0190651513167461,-0.0335462132312176,0.0628891126113162,-0.0200139909033838
"nKCsSessionPS",0.723832234493466,0.12762672821346,0.112013397744018,-0.133042061434585,-0.0165200627672798,-0.0231023791900255,0.481892134945642,0.0521614170538951,-0.0693105088297957,-0.00117098536569222,-0.120849166958987,-0.0964633740266431,0.0238249280227076,-0.224513478067674,-0.101133822631661,-0.0695953999173978,-0.0098620629997145,-0.0552203479915095,-0.10302384823889,0.0510899433134329,0.0802692881355611,-0.0411290086270045,0.0248376065290298,-0.020327378268397,0.0787712226347664,0.033653119429692,0.00873273717912658,0.042772149751288,0.0221642329996325,0.0525278327488367,-0.0322649064412072,0.073047929285008,0.0279496128097283,-0.0197042726629806,-0.00803533839481287,-0.0395716501526511,0.00425285947155515,-0.0108584796248264,0.0120114651557757,-0.00811740269637132,0.00975964398443637,-0.00596916914161982,0.00419960317717333,-0.0219062256007166,0.0142863002338339,0.0217065566786822,0.0254368514089134,-0.00549939428551299,0.0298029514089663,0.0210728617098862
"nPrincipleInProblem",0.0955410706350399,0.178061160211931,-0.306317597669692,0.145304330356505,0.758525602127601,-0.31117738779639,0.0337039713354068,-0.00636612815531164,-0.114522317384774,0.0654166039907522,-0.178575449110192,-0.0813586818670605,0.107462442037021,0.0120969188203625,0.0736867664676124,0.0204809298044908,-0.236790061813668,0.0580814533970057,0.0936390030593546,-0.0186723863734987,-0.0280761118724528,-0.0476811758611656,0.0336714669238897,-0.0174349548813803,0.0130946558227853,-0.0684925355318861,0.0173840275939617,0.0130498025341168,-0.00887969050680832,0.00277419260499682,-0.00652313184346995,-0.00901791842137445,-0.00934897317302329,0.0266323063858395,-0.00314919967271915,-0.0204730103598955,-0.00698700529955978,0.00181204514941375,-0.00636240262202691,0.0195030849326023,-0.0161974235165206,0.0376948774538025,0.0177904441348429,0.0281252514911216,0.000277074794436947,-0.000717387669157474,-0.00729389206170378,-0.0100081078343035,-0.00574775724835683,0.00410628032384032
"quantitativeDegree",-0.256900734718267,0.599410447873763,-0.0434220671919707,0.0595299764031421,0.217507086069091,0.180008298582572,0.00892948676256915,0.0135501295572625,-0.102498660105415,0.0553441359861079,-0.130274676992381,-0.161575240208603,0.144762172076888,0.0800123905508408,0.0578485517028308,0.0357297725992411,0.0492535330358179,-0.0269883695908567,-0.0554042163319146,0.0392162264560471,0.00456140004516986,-0.00867599910194628,0.0554956226570161,0.0388071164204783,-0.0908908699431151,-0.0426159956882749,-0.0566663220526959,-0.0777562623000427,-0.0457403839912249,0.0589766573849548,0.04714964095308,-0.0205887514255891,0.094656294925642,0.0882427260870008,-0.0906918382854636,-0.059578684452044,-0.10474163516957,0.00524325926418278,-0.0100774371307139,-0.0525306828648687,-0.0370401737773692,0.133163565517276,-0.00255493648398652,0.0851500672390403,-0.0565488164964368,-0.107101290054932,-0.125169198434841,0.00989190237915923,0.0913172266586637,-0.032346527982074
"nTutorConceptsSession",0.459973251939121,0.42066252907485,0.537652267009612,-0.157847360771243,0.296075174802454,0.168867274082352,0.0407111675343939,-0.00608069300730075,0.0137461690171519,-0.0530306266482735,-0.0847663124847315,-0.0891701629455269,0.0625094304171661,-0.17328116952122,-0.0968357401947219,-0.0538844411846954,0.000237767533471895,-0.0682489725028711,-0.151000822295863,0.0551514839624819,0.0713737574911203,-0.00823430596968816,0.0591967993429597,0.0222491241675786,0.0614167059558727,0.0115163631742748,0.0137299434963591,0.0525645906057467,-0.0134985610013302,0.0289598255214258,-0.00658093918424029,0.0281185231235352,0.00462318147593959,-0.00314138941498916,0.0299858009917564,-0.0245983417575481,0.0100952503762465,-0.0241076216826558,0.0181619721086784,0.0261147278046776,-0.00115876923396395,-0.0120956680921567,0.0158899977949074,0.0130356587134431,-0.0129704149406381,0.0349743361374613,0.0067012921058791,-0.0328097735009219,0.0308505739038124,-0.0288748679220821
"tutAverageConcepts",-0.0207738196584667,-0.230118381273245,0.617748467752119,-0.0792410900083005,0.348962527586305,0.0807524990512232,-0.0971970759937303,0.0776834311469844,0.223608136411084,0.322244516969854,0.247753734367375,-0.107438589854329,0.21898249552686,0.114873089888037,-0.129998908876848,-0.0124402652828423,-0.0338120087624462,-0.0826685462077892,-0.155222419275875,-0.0153050287401706,0.103993309495165,-0.057328355200479,0.0470517858362003,-0.00450716980497456,-0.0478667024505451,-0.0309765535029716,-0.0113526685982296,0.0682810325925891,0.00918096489366932,-0.00537050577626101,-0.0229861590066387,0.0305529951165778,-0.00517622172464472,-0.0120790409545219,-0.00807856502095366,-0.0355227435506719,-0.0082666541936852,0.00382110676726633,-0.00166743574618791,0.00191646112683947,0.0334874556230253,-0.00997259878503385,-0.0173886403428537,-0.00402686807852048,0.0117578652843702,-0.000893591442150317,0.00693894692211844,0.0159875423903549,0.0326771713869787,0.0243422797531367
"tutAverageConceptsSession",0.0103149257423625,-0.198635258363553,0.629347035904038,-0.0732297091376043,0.315611955006328,0.0243627450848938,-0.126982178593577,0.0681451908953348,0.233125621584735,0.326534791410965,0.257942336725634,-0.0845611521925885,0.22850625614866,0.174545902768611,-0.109494543596851,0.0134806065412207,-0.0237280791826638,-0.0686649006275698,-0.147520018709122,-0.0371191547423328,0.0922499713416201,-0.0280698438642029,0.0334151484661609,0.000260796463582128,-0.0888946798085502,-0.0676386753978562,-0.0367817942120063,0.0618754846469645,0.0128674895447535,-0.0139019707934994,0.00647399186275275,-0.00721618573219704,-0.0251500555580849,0.00367329968169796,-0.0138680438893978,-0.0191602196984321,0.00845061464154124,0.0272833673046568,-0.0240127849577204,-0.0213610430320501,0.0514975396403076,0.0139085627635013,-0.0111718490218455,-0.0337847094677278,0.0336427928032873,0.00346776170921539,0.0125003827139508,0.0282790357811786,-0.0136034736247045,0.0112795502592353
"tutConceptsToWords",0.267323461252197,0.0348119415849351,0.264904723632567,-0.0318006738656724,0.227151036652523,-0.0496418434213366,0.0866416931366757,0.132012881239138,0.25690436121924,0.395128825526988,0.335939299156679,-0.110430606808092,0.208369672220409,0.15559385430927,-0.0989708182639428,-0.0417017094322233,-0.0097161704618862,-0.1286893442005,-0.279038028199921,0.0257142864576794,0.0482740436420256,-0.036212204164158,0.328856734267613,0.0242847497411561,-0.115221577776468,-0.0603746569800989,-0.0667920931086204,0.0833952012571774,-0.0547903530692013,-0.0139427399592982,0.00913663666682486,0.0554092279548375,-0.0434096384612874,-0.0693195839863969,0.0235282443556944,-0.0511325827561182,-0.105745560818134,0.0195075636574011,-0.0285187965403447,-0.0217665390770644,0.0688592547977075,0.0175317976753321,-0.0572971864041072,0.0644507995738134,0.00270028912268404,-0.025145271847536,-0.0901218453086105,0.0016222167501672,0.0785871019370325,-0.0201506824099479
"tutConceptsToWordsSession",0.28664823445733,0.051707663857807,0.290405006603297,-0.0153041867404129,0.196712623621238,-0.127459823439289,0.0354844805119656,0.116627178110719,0.259253864509949,0.393421517950452,0.338827743145634,-0.0741524067827676,0.21361015407041,0.245182582417535,-0.0530318769393043,-0.0140368326635082,0.0013551095383458,-0.104807724476766,-0.243342594259655,0.000956281029848338,0.0303098228857052,-0.00242050227633257,0.28772141088435,0.0268582059113535,-0.154362687899593,-0.0939211736860977,-0.0860094305581202,0.0764531607807171,-0.0489077992448245,-0.00459668874985754,0.0415947582709156,0.00789286908996817,-0.0510181429610301,-0.0550957200450164,0.0191805843273316,-0.0346135472161894,-0.0844682436335137,0.0342282947893479,-0.0444813647312967,-0.0569892650380569,0.0945054584662492,0.044075997931261,-0.0428453118453987,0.0188314161165852,0.0251511315169827,-0.0244901803803678,-0.0869135185669719,0.0189601904744388,0.034499274548433,-0.0215147444663933
"tutAverageWords",-0.219615120522993,-0.359753842842914,0.662770848041339,-0.0744558666290351,0.295584985693056,0.13057691146283,-0.206202579688809,0.00966156711391615,0.10809452602757,0.166970923090097,0.0753491683673261,-0.0669776842741138,0.128975859746038,0.0170950561481821,-0.0967673347143591,0.0203831048169478,-0.0374358804573631,-0.00323836236874685,0.0254356722423501,-0.04391489843031,0.105968979911396,-0.0565703970012759,-0.217148179589242,-0.0235709198166574,0.0298739730427017,0.0215945890895404,0.0445218724744965,0.0207581830913395,0.0592021066929665,0.00948594285840488,-0.0499332734303916,0.00418700287656587,0.0408211880874088,0.035105436377749,-0.0332224919655728,-0.00357720942197208,0.0725056249306896,-0.0114554333482372,0.0284896757816106,0.0191097079442049,-0.0147752776293839,-0.037680066789537,0.017310880029612,-0.0582746073651356,0.00783757183796513,0.016276515601001,0.0742572733401671,0.013807210150427,-0.0152536571549529,0.0416512484211469
"tutAverageWordsSession",-0.203972676708571,-0.339202269249831,0.679840986383266,-0.0824465293848123,0.275845215333931,0.116067230305874,-0.216722302898224,0.00635327538054327,0.12587340187289,0.16968635311051,0.0807534878015562,-0.0589416545817178,0.144090773543125,0.0267410243229004,-0.107540225905026,0.0328453659043161,-0.0351728327295632,0.00154858474231373,0.00667697914098073,-0.0563892352254652,0.104218573543211,-0.0509133279405107,-0.215266241466028,-0.0183976564774244,0.000967731438878372,-0.00248147331147029,0.0287029608529629,0.0162944835775501,0.0597019543078153,-0.00758376890611345,-0.0342162521337699,-0.0134128315065819,0.0243784864908149,0.0457350626613214,-0.0367877244146774,0.0076567859341372,0.0829144279518082,0.00653910267809982,0.0144606675087722,0.00975785731450876,-0.0125837146191246,-0.0247997572914998,0.0192164014146947,-0.0674877734001209,0.0230855104993114,0.0204239270215506,0.0784160704709815,0.0216730095936974,-0.0419026847334473,0.0312876588729046
"tutAverageWordsPS",0.125204164101554,-0.328467620008153,0.510800998005739,-0.054872936337166,0.375638283558931,0.233049569154164,-0.420001432731615,-0.0144583874035704,0.148086418666037,0.119891997350547,0.0981494193059605,-0.111419114967109,0.115314049469193,-0.0395023214848645,-0.0653804012138222,0.0314979594728528,-0.0226357145856747,0.0130029690092729,0.0505513131554397,-0.0349157059892271,0.064388973416178,-0.0113351623539058,-0.135870124184038,0.0549317240412972,-0.0364019784247185,0.0227606518582238,0.036916461905063,-1.66215212359204e-07,0.0652559055674955,0.0932650116500808,-0.0363167999783467,0.00819996802354096,0.0684285389382552,0.0939514246704378,-0.0328539513585112,0.0077658859388459,0.100434984180245,-0.0350976050483904,0.0582250380763586,0.0486346121631353,-0.0680920014979692,-0.0364521957460983,0.0511417429490359,-0.0498806612146312,-0.044589846902042,0.0168668809687399,0.0514406544321256,0.00295999438288841,-0.0158057348371722,0.0356858886953029
"tutAverageWordsSessionPS",0.135832378042979,-0.321056306628792,0.52505625733644,-0.0638948275117953,0.364029278999263,0.213591785308679,-0.410719388659428,-0.0107227499226234,0.159700014700594,0.118504101447088,0.0965383955661842,-0.107797308775274,0.131370577600021,-0.0520823909005544,-0.0874572101289053,0.0300032989198391,-0.030359343532075,0.0111997361237574,0.0254432469863825,-0.0412768790298019,0.0813995781091096,-0.0184708424572371,-0.148043889882419,0.0465946139824598,-0.0432037470481853,0.00624436704203315,0.033397127003017,-0.0158438451880718,0.0690698875921409,0.0878754761890871,0.00317715317534991,-0.0409940801992008,0.0269148670692144,0.0940316952091942,-0.0495462497876197,0.00510462428921061,0.0998351642693149,0.00841065302252161,0.0373454994021959,0.0506299556802417,-0.06746219447184,-0.0419786863332436,0.043212769306804,-0.035729232554767,-0.0377985463003281,0.0214832111974203,0.0520246302814204,0.00678357050240333,-0.0353156507350192,0.0364733105557245
"nDistinctPrincipleInSession",0.557041388845177,0.591334276343459,0.147916365626609,-0.0560158691187622,0.0640336522074588,0.0777428980851094,0.00700556944721497,-0.00446341857083057,-0.100031897191598,0.0505728818231756,0.0254439194090363,0.0175741509058535,-0.0641006211665498,-0.354074745985817,-0.104067427349207,-0.0806996571220751,-0.00273144906046492,-0.0596453266992571,-0.11282869178932,0.0377857925351483,0.0802435695400503,-0.0141224236886661,0.0293070183756048,-0.0329839851186649,0.102279207102453,0.0688328345669182,-0.00162155583004125,0.0378630508265967,0.0127855797526319,0.0276909893633866,-0.0395974484965034,0.0328951166825368,0.00790395616161427,-0.0760456496516281,-0.0218782940918432,0.0356314112075134,0.0245000592849592,-0.0404101411422844,0.0159876976202569,-0.0216131724784692,-0.0468327949841834,-0.0667703022222542,-0.0204309562715911,0.00386027204544635,-0.0493677970445925,0.0174732151414153,-0.0243067765129852,-0.036393986144419,0.065488390584477,-0.0193275939989359
"nPrincipleInSession",0.539104419059872,0.638293720166391,0.165730324257939,-0.0725836018596418,0.0718375642022256,0.160060023054058,0.0587978283533019,0.00226372984484329,-0.0315952221808772,-0.0677650159634585,-0.175452038728648,-0.158743300476059,0.0436603086919153,-0.292056980998749,-0.0800781198096954,-0.035698237896455,-0.00186151500364416,-0.0568239191444535,-0.126669643140419,0.0623457309231279,0.0875857196468105,-0.0537876373482648,0.00957380366629671,-0.0048918397950368,0.0869248323777455,0.0472763191650736,0.0188187121661261,0.0493630483087135,-0.0102504368617318,0.0134050276631885,-0.00170483433883522,0.0374571978486974,0.017972608095359,-0.00715052874070583,0.00858312132859436,-0.0398389616168823,-0.00592641967468469,-0.0345283326372963,0.0252055892127203,0.00822222114853378,-0.0190990075215922,-0.00944049045405153,7.72414294281814e-05,0.0118473446930462,-0.0138234610563278,0.0123852324361233,-0.0243714477090509,-0.0361041002228755,0.0642883909247586,-0.0164405342935172
"problemDifficuly",0.410385916371945,0.474473832898539,0.0187293326775872,0.0792997367973344,0.492782663417396,-0.479691886380364,-0.0553528025907251,-0.046103971053412,-0.0480142684296455,0.0523336286180187,-0.0301923642464658,0.00608096215597608,0.0153908826027185,-0.0327679197448529,0.126518307202063,-0.0445121803710248,-0.177233160774224,-0.0442999755124009,0.119705270917725,-0.0308791240083003,-0.0293896855331502,-0.0300815197205518,0.0260921186424289,-0.0214534292318309,0.0595992799863085,-0.126239218034059,0.0316738767293811,-0.00448854621661479,-0.0161691090338826,0.01097748868892,-0.0138696281011424,-0.00697416550972425,-0.00855062612854644,0.0266067944222703,-0.0101036126002883,-0.00766728372672573,0.00105139664379308,0.000969984850010564,-0.00400246876807706,0.00764648787763824,-0.00605501853788995,0.0181935715435885,0.012895771255657,0.0163400965656475,0.00160661344758177,-0.00617962363096067,0.0136892459488877,0.000702483588732009,-0.00657172112432809,-0.0177682892914296
"pctCorrect",0.732361228070131,-0.447113839081168,-0.232654780828379,0.0285904947979524,0.0476546959060363,0.0793553433829645,-0.232373486667506,-0.0523376777393563,0.224611800154666,-0.0694886232302262,0.0321410389799845,-0.112713491497748,-0.0574239272420649,-0.109452136492663,0.0837398266375506,0.015132832146973,0.000705569781557862,0.0342757683057641,0.0509037513978652,-0.00656401789085312,-0.0525757607856354,0.00630612519865186,0.0928899365075891,0.0221593795553406,-0.034098028607664,0.00750387311102977,-0.0235520922859792,-0.0570763214761584,0.0246726337702265,0.0900091488925813,-0.0082707131273726,0.0621444943909888,0.0166778670157991,0.004373556354122,0.0281810820971099,-0.0136379693242743,-0.019558922778751,-0.0104673522828982,0.0100709902195122,0.00184219786318119,0.0139964413841411,0.0317509759750394,0.0173950556051185,-0.0156623621827087,0.00479743333288007,0.0042807838322905,0.0208179032756166,0.00189357920128396,-3.83401077801816e-05,0.0153086963881837
"pctOverallCorrect",0.011388172553459,0.608094860796351,-0.522579882391567,0.0688771201960915,-0.200053247029011,-0.014988372707851,-0.0540518742839887,-0.0779757254183841,-0.0953159092256744,-0.147140135307359,-0.0470559041083211,0.183807394061672,-0.0023736019770047,0.135597020379612,-0.0588634478237545,-0.0379275140599331,0.00148555163191945,-0.0285530198338351,-0.174969927895497,0.0861596784745256,-0.00233764103619963,0.0393106760603195,0.270317710497452,0.0918684927705349,-0.0833507590787945,-0.0662393029105419,-0.0215276037517147,0.0357496493100465,0.0148764926688307,0.0981997113935087,0.03764982454092,-0.0158058235274664,-0.0395591953011821,0.0394646653869113,0.00913436502131139,-0.0156262309171596,0.0195306097791707,0.0247682101069539,0.0178704162688235,0.025243563949917,-0.0117319297428576,-0.0307031322261128,0.00818553456434908,0.0198510011865911,0.0239853501100975,0.00949617867679236,0.0421243761212446,0.00315116168023279,0.00864135898945488,0.0275909774271212
"nCorrectKC",0.78474315035865,0.136807288208046,0.0108927751389609,-0.0851274627758912,-0.149455310506777,-0.130975650400358,0.466557210826613,0.0753664014095431,-0.0558360231270972,0.100791524712285,-0.00303810191604177,-0.0631655622087464,0.0501674451646897,0.0522668231830478,-0.00703991985821763,0.02709897512289,0.00785617460859507,-0.00148579389064293,0.0367479819408788,0.0144951205716117,0.0103488809263592,0.017310399137399,0.0223843659167472,-0.0090503630727538,-0.00506339320517137,-0.00382281072602569,-0.0126113700058389,-0.0194513338012329,0.0355320348511584,0.0666655847289132,-0.0302646363705854,-0.00292944014616501,0.0232572189904916,0.00994411328221351,-0.025408186294336,-0.0305576214869596,-0.000146433135766471,0.0284493846606692,-0.00197771493147995,0.00467042266596665,0.0322098994243336,0.00465756466982691,0.00212443557687677,-0.0391630635338122,0.030474564923275,0.00387283049013045,0.0475472456217993,0.0273789203286055,-0.035338381326247,0.0303856189751103
"nIncorrectKC",0.26568961623616,-0.0515396182791408,0.655536742382933,-0.187887280386478,0.389379844563108,0.198098821350413,0.271614001649953,-0.0273791685503816,-0.0925857604365305,-0.11568627811783,-0.0545109910037661,0.0352773077479988,-0.166083376685544,0.0363857348815347,0.154615314514208,0.0609050689077227,0.0267295156876114,0.0188926998968915,0.0618124401132905,0.0046334742112895,-0.0438938565701461,0.0314802443052211,-0.022730151301836,-0.00811101462512176,0.00661852295155702,0.0182669327282242,-0.0269887043242834,-0.0184048715964663,-0.0179951044532274,0.00243482229040303,-0.0364526352046395,-0.000651446769659293,0.0466571940619264,-0.0224460233055421,-0.0335572971885018,-0.00657401493289013,-0.0743171543084078,0.0239096376867024,-0.00955835412982481,-0.0320199113896931,0.0554159359576142,0.00410429360982792,-0.0267491305272648,0.00315022260250483,0.00458593208848985,-0.0316635213629477,-0.0405632521555895,0.0272655827860269,0.0251006820573767,-0.0406157032668864
"pctCorrectKC",0.72159046282392,-0.440846020714304,-0.204532891620029,0.0383008635487338,0.0476552229557267,0.0791389636380007,-0.282735839092021,-0.0427525574283312,0.204671356270839,-0.0277428774437379,0.0367415949068646,-0.137844806145977,-0.0202101104981336,-0.119933271260895,0.0599505185244741,0.00921521767179615,-0.000838751222193709,0.0266010192941272,0.0590013984429826,-0.0100288763103079,-0.0521401364129466,0.0259303814123117,0.0907168674159663,0.0258237646495951,-0.027541024945666,0.00703288422609421,-0.0221305698413476,-0.0629985292017838,0.028412827069211,0.107052466597457,-0.0108808554370657,0.0603614250234624,0.0252953684445693,0.0122797354343059,0.0286985321419331,-0.0191439457118814,-0.0140564538561079,-0.0099979571442156,0.0128566398594086,0.0120368359459649,0.00563974909057674,0.0279019340674039,0.0234398086173349,-0.0111701735247963,-0.00103062639660014,0.00198452918468858,0.0376009116179106,-0.00572591190913868,-0.0123034535487055,0.025260538502392
"pctOverallCorrectKC",0.111668029389599,0.522152035918694,-0.505292410129893,0.0979435014530099,-0.221178030232352,-0.0447626100785919,-0.19749417649574,-0.0130854769066576,-0.114404703693486,0.0154520535109472,1.9952507263032e-05,0.094688304019551,0.137341583653478,0.101782445488456,-0.152155259493062,-0.0564395439969085,0.00687866008949199,-0.0556099083913129,-0.145252378771754,0.0610014889087222,-0.00790247331961194,0.111805906184822,0.234954839638497,0.111667578443916,-0.0550134417532212,-0.06291795300889,0.0112417704351974,0.0609980188903709,0.0292215185843563,0.120296174238941,0.0442110619993007,-0.0364681694542191,-0.0568328595073168,0.0628132697817464,0.0524965835939344,-0.0282953937545091,0.0832458144446435,0.0171546263636592,0.0171900490620352,0.0979760740384329,-0.0317132301098791,-0.0790228286780691,0.0369951746028236,0.0282332022487123,0.025781818787569,0.0357636904235958,0.13656710961279,-0.0351816776549404,-0.0628737526733437,0.0670619287570752
"nCorrectKCSession",0.728792398926441,0.145632411983734,-0.00730391978598706,-0.100405134680125,-0.100899149229342,-0.0709201322219499,0.460752715685354,0.0633584806050632,-0.0596244129976875,0.0334608959613833,-0.106626117577136,-0.111757053390978,0.0569208374199641,-0.215632389206728,-0.123068289622546,-0.073871764553291,-0.0151315857760921,-0.0583589680742723,-0.105995148233853,0.0493893564412032,0.0886693338394099,-0.0404645463014685,0.0269197324079391,-0.0218380397462142,0.0786374385279785,0.0308570503212082,0.012234375902819,0.0440789441015907,0.0277847214028153,0.0565866352306479,-0.0282198865215704,0.0708749251678677,0.0221649049704569,-0.0146827409707023,-0.00792915015690744,-0.0393219282343384,0.0152105472275525,-0.0118784135367705,0.0122006570741403,-0.00248147417658227,0.00551336201434745,-0.00450166175595105,0.00910848054287526,-0.0278882136214835,0.0145109872555915,0.024517074917417,0.0370291051526048,-0.00718641279306144,0.0199372894503583,0.0299775701136724
"nIncorrectKCSession",0.211645322329685,-0.0498713850226894,0.643925199965934,-0.209646829434372,0.424041405254082,0.235808029754169,0.265299088527985,-0.0399165567918574,-0.0719808513075055,-0.176642437462162,-0.111938874938714,0.0462675164792736,-0.160644631663788,-0.118677368359651,0.0785373447405897,-0.00101204625555753,0.0235916953606926,-0.00209805144875312,-0.0185943814014434,0.0253754633793036,-0.0164821918062861,-0.0168421638461526,-0.00246833818232213,0.00103593803749067,0.0264605206935281,0.0252443415906995,-0.0149636337499828,0.00734719324890623,-0.0213517800821786,-0.00346640861165494,-0.0311465622199209,0.0349660710708785,0.0385884409506541,-0.0320057805141823,-0.00317018807555222,-0.014221659571218,-0.0543773874899259,0.00163728319061788,0.00296812412695145,-0.0313406979701723,0.0248055417596363,-0.00942243196566261,-0.0236093532419654,0.023276073589799,0.00353196165868322,-0.0072002016261111,-0.050674085515743,0.00678629424402243,0.0599650320615083,-0.0384240165614092
"pctCorrectSession",0.718520101582734,-0.441873422656102,-0.218184150886506,0.0241221247356561,0.0479654717990948,0.0773167382743159,-0.214772172136212,-0.045850407638714,0.218547464060824,-0.0837308564322274,0.0160054092160613,-0.120412854563867,-0.0472400945524473,-0.143863779230641,0.0564165892151973,0.000512912525234169,-0.0205614134838608,0.0237799189951654,0.0213491378266878,-0.00760905921533251,-0.0104680767946586,-0.0175766075568238,0.0601488243808962,0.00389224084485562,-0.0126372634687815,0.011435749810752,-0.00587411564922017,-0.0995397704966155,0.033841058789668,0.118371605954575,0.0481699516485007,-0.021313936576563,-0.0343121392595929,-0.00777829707116873,-0.0165963741370901,-0.0302797957780592,-0.0308811048689859,0.0767787384912256,-0.0198757811216573,0.0204910222185473,0.00879110791637858,0.00605579808563816,-0.000421816711631655,0.0344710719800698,-0.0126493811632993,-0.00433090679907268,0.0123381011176375,0.00104618511509128,0.0120718985416676,0.0225453518013652
"pctCorrectKCSession",0.709845127439853,-0.434798656261261,-0.189019420996697,0.0345106181511841,0.046168793817413,0.0752332614784421,-0.265347759740129,-0.0363558419204233,0.199541775229454,-0.0414371398595064,0.0217223123610503,-0.143727608841635,-0.0083838773754666,-0.149833888032726,0.0346665632152861,-0.00525230935232333,-0.0216601783458305,0.0167058859516565,0.0320540721159906,-0.0141387946370906,-0.0102934696156234,0.00398614102848545,0.0576505529940308,0.00780281776402037,-0.00825212527390874,0.00885524446851807,-0.00577204196324075,-0.102508764055717,0.0360176521601442,0.134946770874876,0.0485247537288219,-0.0252253963743378,-0.0290176993442259,-0.000100695894210421,-0.0171893896622293,-0.0345337971271077,-0.026117628917713,0.0790719342591369,-0.0188633072780029,0.0298295682328892,0.000609245448879093,0.00654440272865494,0.00755802332375494,0.0353997476981086,-0.0154138056199964,-0.00600420772712135,0.031261886111,-0.00590539396468105,-0.00264595183222239,0.0324320025510956
"pctOverallCorrectSession",0.0151330336539271,0.587311990436281,-0.542147355094999,0.076254758795692,-0.189267025192835,-0.00630922356310164,-0.0309312459220967,-0.0758213245841086,-0.100071784625043,-0.146935613874037,-0.0418714196128624,0.184273527385723,-0.0264223550282692,0.15695026629324,-0.0422237261525634,-0.0391113681256094,-0.00308081036643577,-0.0245425296193777,-0.150052800574093,0.0948370343675022,-0.0150306289429786,0.0406315686049925,0.279605229515182,0.085725632747019,-0.0647132130641374,-0.0463757991989359,-0.0101769165868544,0.0417280934795174,0.00637404477249212,0.107098657563758,0.0218724803905694,0.00549968263784078,-0.0166853362601892,0.0309979076543302,0.0127909351301233,-0.0181181810290054,0.0148805696803418,-0.000356170166059568,0.0284815029304799,0.0243609450379909,-0.00781571710609235,-0.0250127355737118,0.00936898828302049,0.0166557986734825,0.0138757754726025,0.00919855120127689,0.0428512019522531,-0.00310243314829605,0.017075192669152,0.0405260172975719
